T0,T1,T2,T3,R1,C1,Wo1,Wo2,f,Z_mod
231.22250865911556,281.7529925738397,5.055818766930409,199.52623149688787,71.09129420654564,5.082074714241338e-05,768.3236287643894,4329.140962623009,30775.186255997607,0.1536717542373699
65.83240003585327,7668.880534653191,1.1418451102950267,199.52623149688787,13.469552456935363,4.272496504377924e-06,551.8825288141466,1836.3071397404774,3.28554845206742,16.43028327024443
39.4382633352099,651.7079117806792,48.61641005682745,199.52623149688787,229.43061813902676,0.000757447520013007,436.36003697103905,869.225182801829,0.35420349967500847,224.8515224989481
38.7083332123805,166.37929848299595,20.16155998621492,199.52623149688787,361.78667810675597,3.978142952718638e-05,229.66421513607418,575.5289884262543,0.056361632528678526,377.130264721293
163.3345229673331,1816.9030435172526,9.214233161615681,199.52623149688787,13.228110907968915,0.0010754087009070164,38.69807275980129,3082.103579095874,0.17666044189141755,23.13692958179492
352.46800062629234,105.53342158935185,25.223400369565383,199.52623149688787,452.0602346028246,2.255350626583653e-06,67.7085523824385,4873.997606143737,0.028265891813714666,501.78599230018204
40.237035435992546,4116.842982871581,5.106203260265055,199.52623149688787,381.8919672539276,1.833666665177011e-05,88.95531849018181,3497.4061782228837,0.13694414185535908,385.2218282733689
78.7393622050861,414.0033853809541,2.116135240072173,199.52623149688787,615.6820518363098,0.005965000801767164,536.6737085578438,1459.918594318648,0.6215130757749059,50.73567049578109
187.54186260780742,2048.122306297511,17.40325235290549,199.52623149688787,26.720487322713076,9.998631898301837e-05,477.4891936492287,1236.5841982993047,25547.70582599469,0.11956124827014022
15.079694867806639,1385.4780586139343,1.138331138046934,199.52623149688787,142.74032457486547,2.0012852596937225e-05,23.084341354753903,2550.5408761022854,38788.3949171493,0.20722438777587904
103.13211791430844,8790.67588342859,1.06603066438768,199.52623149688787,365.4806877360913,2.3726875668509894e-05,32.60822857962989,2089.4118003006693,3.8329747960226217,359.1296511240994
38.493653826824755,2775.2971626226295,4.291562674679911,199.52623149688787,36.00070703692664,3.4010227234770503e-06,62.85557803225049,2646.0117399368355,150.97143062549415,35.86088180999371
27.399218835456157,146.26759923229767,14.138280157723752,199.52623149688787,295.2913919936171,0.000151134825457852,106.37686946109936,512.8994657912152,0.019964115378917725,308.8427133124929
57.37029711207436,771.2924472852262,2.5955565740742492,199.52623149688787,110.82011720516037,0.001123292189778164,259.2107532596173,1269.9015387755176,0.0037137242525058303,204.10334932166168
23.027497634154102,139.3495854115251,6.1596375253362,199.52623149688787,602.6308535124709,4.043634240420671e-06,248.51586574977102,958.3876665630486,0.043732196557575265,616.0339727274271
118.31571864483757,7011.695683516368,7.754542804013494,199.52623149688787,449.55289936915335,4.559901585136944e-06,735.40636478167,3535.2720584609797,0.00018323481182858507,1058.410899356376
56.484463403800596,2448.7057343959505,13.818661795243221,199.52623149688787,129.30174598070238,0.0016527220635777027,42.377949148464744,1316.2527620913806,59505.22815616738,0.009662401646211871
766.342928124169,1486.3020385132709,4.535641725567418,199.52623149688787,35.08818139921997,6.006579636783477e-06,19.143131736486602,594.8589477592255,184.07448735185076,35.482782336029786
33.5167465294051,2015.2539255728193,29.69243511334984,199.52623149688787,310.86784395290374,0.00276056100534554,101.40148626301095,611.1913914591084,2088.559768757651,0.07850387937419748
15.753153517246199,876.2109089799576,1.4784360389827789,199.52623149688787,11.271151605069448,2.3225066501971973e-06,22.437602439055514,734.606340119221,23039.492071081644,2.8803019573351385
81.38187612711681,485.16241976391285,1.5753202309017251,199.52623149688787,11.107755099613911,7.455808031808118e-06,39.99229047751238,3052.2107068904497,6195.936362093608,3.3197044497399872
77.07549784515072,1041.4241349085885,28.84223887130367,199.52623149688787,44.078791689319374,0.00010030876238272392,274.5821870862018,696.8011606433079,0.0005015821010735214,203.23973590183596
23.78557842953661,8909.412705602173,46.55434475759325,199.52623149688787,39.289144549644035,6.726172535122414e-05,324.1923071829215,3503.689682785824,0.1517791498307974,44.86336255586006
25.7532463357638,7313.985164847106,36.843327165616195,199.52623149688787,21.34081008289118,0.0013259937827646941,107.07817473947802,866.216525937489,0.0039399023425090935,50.59324215403407
82.16271339413721,7983.037474020828,1.0861744863370202,199.52623149688787,20.839159716416443,6.729912335987393e-06,29.316773514319358,2768.804742112955,0.025825382730250455,48.60066693052756
78.78830434443778,4176.774167604612,2.246774615697875,199.52623149688787,362.46950383257234,4.848841031152054e-05,11.263115245320401,531.2894688656525,4.560915436572174,324.8030543193416
115.28925187742799,1454.8402532643631,5.45461074601606,199.52623149688787,43.73529272998484,2.7115727721342233e-06,231.33949763656304,1674.23025142251,0.0016088933860198267,251.18014591416718
74.68811475705434,760.8543248027999,3.7827670741039525,199.52623149688787,831.5011368780033,3.015083907522414e-06,45.464380635856784,3575.914131244223,0.0057088894116420034,838.6486286279012
12.260126782898475,1301.8571344629456,40.183878207581266,199.52623149688787,25.93664218998042,0.0019314787797778683,98.8786190314028,963.974391073002,0.00029793909164653085,84.56413247715066
102.00853337654377,2947.905311116357,1.1238638218254169,199.52623149688787,24.978698583313303,0.00010093110723455316,25.00108774918885,589.7486607294547,0.0008131285032169215,1730.6352028594936
230.02048133211596,1871.9340276599673,2.6368594666075253,199.52623149688787,11.130663073436827,7.923091104264966e-05,877.4003288127919,4854.130745083077,1.1323302208151738,20.314247658982843
10.73436021128077,9493.939307422115,1.5107691358168192,199.52623149688787,42.415260991730406,2.9234087436380037e-05,789.9387630557521,2383.7447079899753,8.066720612289231,44.14447759247076
889.7123902011691,195.84124912071977,1.037572653113664,199.52623149688787,823.9249653236226,1.0781870825076351e-05,129.090382083696,2462.7650416676647,70676.293215012,0.28703267790528175
68.10081868230114,136.46260111509048,4.3742264538992695,199.52623149688787,19.050181653216242,2.874245781157327e-06,99.84871845437091,2482.7881146823734,48.244609111253034,19.331237847630078
33.19025562241551,644.8878224424419,9.075046336478112,199.52623149688787,494.3248811059786,0.0028270015248639192,212.89645881935587,3861.34088861997,0.47710511822864193,117.62440825583289
211.5056205755331,9508.409318254877,24.9839007061418,199.52623149688787,151.88656970389172,0.0009779155735869145,240.27551506336468,1589.0294493979418,0.0004725544085065628,299.9528765550314
414.5314895686675,1555.1615074997617,28.657966910363946,199.52623149688787,23.44283760963195,1.0370306316421408e-05,128.7325578386836,1276.9273915999397,0.027693666514200164,90.34116597193061
479.49063930623845,574.9331380837743,2.636113167492389,199.52623149688787,292.13811389897677,5.480193403482994e-06,857.4512351186078,792.2157702289167,9.397099952514536,297.34858083635385
350.3105050069022,136.20457262034722,1.1879681754920735,199.52623149688787,837.0310064815291,0.000229682109309598,196.75046493733305,523.9509571253177,251.63525372616394,3.401444431966193
213.87709910960066,115.89492021511707,7.94112083507191,199.52623149688787,297.11511391664754,1.3968977021160099e-06,64.71119160493824,1453.2393454616513,0.07588009828681508,315.41082690989043
18.276949560571346,589.83696429884,7.488044978038554,199.52623149688787,406.9768003065445,1.6531304308137902e-06,78.11014837171824,502.3800147743821,0.13323349677210128,410.7023762565292
33.49178527502638,255.67601422424895,11.35847641384451,199.52623149688787,298.07124123868016,0.0077753363236122775,549.300461687637,3073.7682088130587,0.5811825480358637,40.21390697647553
372.3811957990844,543.8969368465852,2.5234725288176683,199.52623149688787,10.07230012140413,4.566908362845664e-06,586.704016888437,4031.351782135162,64.22371626867832,11.413307236270262
444.0250961063472,1425.6382446511502,3.3737653765684583,199.52623149688787,251.2026589687669,0.0006119311131952602,33.02416117769838,1415.5937797030674,0.0001266449711983906,770.9700638155981
332.6542293340427,7910.456215138307,2.6833315809196425,199.52623149688787,12.530652745204986,0.0071277366241958625,29.783937735405015,3316.2748742748627,0.07876254468473724,45.21057625775238
197.8730722804685,1891.23919287104,12.330321121406326,199.52623149688787,522.7138409953408,0.0002988988608274055,375.80513552255877,3337.6044757958202,0.1175659720594864,538.5115223725329
89.08060236418568,3836.8189252435104,5.834756238704629,199.52623149688787,414.2679052878331,1.0866290276838486e-05,48.39607468801106,816.219729994963,0.17087326757772947,419.840115595785
10.607416360046997,496.31888552949596,1.6643726057451922,199.52623149688787,64.55066282375807,0.008812396184928574,42.892917677295905,1051.163540964665,0.6433659961838702,26.705070297895208
109.70706263134926,126.79108875000153,13.945848370492131,199.52623149688787,17.631448276907545,0.00046751484958740047,708.0836120603107,1285.127910402246,0.00010485282629586915,895.8234756054202
717.7878410307147,1225.8722801027218,47.03070665010454,199.52623149688787,174.14802080882708,0.0027921325781339874,707.526183784833,2953.693993301816,0.30151250688530656,174.30690327180093
311.1482411454825,107.07219929031949,15.1374622767822,199.52623149688787,91.07455601560763,2.189998971349719e-05,924.6530808531696,805.6126176736495,34.83296183643125,86.91509509754029
13.169123596979077,410.1226931079007,9.19481680016242,199.52623149688787,62.833602797388714,0.0006241639554391526,10.120467019276681,743.3061978015367,222.2884406895956,1.1722766551367916
77.0178385065174,221.0794923242311,7.616467958948588,199.52623149688787,17.694900023175453,0.0013476613913828966,108.07150765407869,3422.1332322628646,0.006166079966748965,50.27175943213358
392.85438508611145,3231.2358439083737,1.4662850500385902,199.52623149688787,15.50060383551147,0.0002719501113717635,41.080091846779,1735.0557225864316,88989.17188797821,0.04341473650123731
26.70004811948942,3154.956766723322,28.895654784461005,199.52623149688787,91.42366306911647,0.004024211006174404,90.42980192431209,1372.2658040645283,8.590963024091737,5.050367115049513
23.384306750907275,4808.636714747198,17.398310653635843,199.52623149688787,272.18125734152284,0.0005460499181744421,901.402997877169,1183.4006571119687,0.13388941234626311,294.6443765641347
93.1398275765956,2328.672069934564,12.306462305741254,199.52623149688787,38.99704631607359,4.16757372921697e-05,365.741227581102,514.4628959119485,47403.630322483914,0.11390990022312737
149.8116378219771,997.5951942959407,6.475512536707277,199.52623149688787,45.10399940778864,0.00035004111654133414,599.2075712123099,3446.73213087703,0.19975335916962617,59.951636544219866
240.43184471565377,7328.790572334929,1.7744331369365545,199.52623149688787,45.50165990960194,0.002004100473516953,838.0283379535636,1119.9171805725473,0.0001468627260959291,3817.4095284216173
88.68146850921849,1161.7619607307522,3.55590580688954,199.52623149688787,695.8263367857178,0.0008176410121427349,264.58680218653706,2830.0556674127997,38093.57617342165,0.02685616187883239
193.53176970831643,3669.820527210901,2.9783640209521036,199.52623149688787,81.40813220821441,0.0021864206034314117,416.1599189589228,904.1854196259071,316.0902110493121,0.7979848888136714
135.04639060830323,576.5927837367595,2.116528513108825,199.52623149688787,100.47988569644875,1.6140426528908064e-05,419.3797111785625,1342.3033005195325,8011.959441133509,1.2993060355309356
308.6779220974714,618.2379198311166,2.788194783381796,199.52623149688787,84.15860674460961,0.002273710810119935,74.96875073967223,3604.6065180241317,0.006381132928632883,175.17813040749914
21.387876288384657,6507.673994643324,1.1147605854813984,199.52623149688787,371.0111963200159,1.562437541407551e-06,35.35878998521372,4469.839109933505,210.13974636273326,294.6753617861861
18.779342542618746,1101.7026734951282,3.1932911623725286,199.52623149688787,26.56243036052957,7.351684170839522e-05,90.02451218558967,1102.346825967077,0.23142337778796893,29.039513816445627
39.877157387211824,187.80560104308466,7.455760780505723,199.52623149688787,120.91848033853883,2.080860407477855e-06,28.92548316883285,509.7596465265964,0.011090739961288603,130.71789161914154
378.28263234091975,209.07013541746235,5.93756297341877,199.52623149688787,25.10082255462698,6.66878901028835e-06,460.3926398836708,683.3790321641982,47916.70889166927,0.5591163364741828
39.284303034465346,208.27599865764867,1.0807070302163662,199.52623149688787,103.89067060145202,0.000248309950406411,842.0202425192203,1258.8334019615986,5407.798475469266,0.2426378430198163
271.92019367898695,148.01895396873357,6.226034378155812,199.52623149688787,205.61214989831788,0.0006078871188733424,22.492077651806273,3072.9394447110276,5490.049174825878,0.14357674725873118
133.82182198331773,1536.4222788639424,5.145255823857618,199.52623149688787,19.312668286988757,4.43722574344822e-05,29.123483507740314,729.556292574354,367.2863339039646,8.92384528521821
90.29980717561274,2324.241911794854,1.0690270454147017,199.52623149688787,173.9946995233354,2.4263736345430443e-06,165.6663708458032,1659.2941045220477,0.00024465790849229594,2105.174779165374
84.2144224946762,420.0151129688285,25.538888649821278,199.52623149688787,28.344984030080507,0.00012166553480392419,221.31922302501803,3362.996416004115,8.987408623205516,28.910986688352306
27.10373833960492,1574.1256143284547,2.7842108190880652,199.52623149688787,115.71141225982699,4.838869538044968e-06,72.95065197570116,831.3815247236687,226.74884720956328,90.57351547905587
53.86932203260716,5352.633137301064,4.028388630551271,199.52623149688787,453.75401874092125,0.0016471948675975741,487.59363147872494,3361.26088624345,78309.93565544554,0.01831974805535612
87.71719110074386,5146.13510821367,19.32799803763188,199.52623149688787,56.104678289463145,0.0037293480329205824,10.658697298871637,798.077974050393,0.002530329250934842,104.7746514451804
91.77561628714896,216.26035792161946,5.607883690725823,199.52623149688787,456.4342197994315,9.030609242715383e-05,18.84411545670292,2922.657900668946,0.007840452644794604,477.29107311922917
