R0,R1,C1,f,Z_mod
468.4276163934623,129.7183702932967,0.002156979057754787,0.032304011819648495,597.7740584215111
38.63628427304109,22.906327043760726,0.004866171983913736,197.98396302761867,38.63782870754392
47.86434729815434,195.0786170700782,5.72726352260606e-06,0.00026087875412470765,242.94296436784094
72.61145742910932,22.518125100020768,0.0012934275761245194,0.6159143846869188,94.8802022670393
607.428496642874,190.37450715921844,2.4205484349086855e-05,61173.3212267631,607.4285668372556
62.44905433761976,198.01616469816344,0.00014851682618230048,0.42888543313715977,259.69799159126427
210.7688054681033,640.5549794272939,6.234448159068976e-05,0.015384350183549536,851.3178307973137
248.53901398503888,10.685574557695128,3.912583004517249e-05,32850.891596258254,248.54047952727353
16.57205155921444,194.97123525311346,0.00032687580820435984,0.00010995886370267891,211.54328660851925
110.6979369805739,462.48846204751743,0.0030291760540391514,2.6366765223415443,113.31420504194631
68.20213351510868,64.38851025173442,1.263659980837645e-06,9.194742319554477,132.58956650361156
30.101714731603927,686.5835419959532,4.1911593098002025e-05,3281.019154902715,30.125906120066894
32.618879815818204,136.98503874500364,1.448846290394942e-06,0.01204714614749203,169.60391854239055
26.131644071093735,55.78898884144436,0.009206994392599158,0.00011386265289249152,81.92062794416564
35.36852625897522,39.942566516916706,1.7834265733159216e-06,4.363993302245924,75.31098080023162
802.0267768045712,174.83029437231644,0.000786577091420826,0.00335112221264498,976.8557365614299
10.636136585847046,272.6355628177912,0.004550773679793693,0.00015659423632368065,283.2714886346218
11.425303963756233,33.86937635391639,1.2600960002252884e-06,0.0004106936644853566,45.294680317672366
165.26512670232438,38.07941272479599,0.0008672957358203507,0.0007725557251389157,203.34453854010997
13.428345203568428,138.65079070292157,0.0005556794416807034,0.003792838257346527,152.07888156278696
73.5516027607388,18.923849987433165,1.644440159923653e-06,0.45693999670088253,92.47545261257028
34.956665657408294,126.18875605291385,0.0037626285358690493,0.09280369036710145,155.5831111716863
57.219412951379155,11.828538493721112,0.0001066913833899597,8340.050569566516,57.222396411399366
34.783277775531666,459.58315019747164,0.0011795643370874397,338.20888840096404,34.78591182636311
72.09274122015044,136.44052442508527,0.0008491346160918876,54327.88745002927,72.09274138993749
224.36198177964226,501.63347167503133,2.663793106246188e-06,0.00011171392276651783,725.9954534543847
24.03639653630277,167.70935686284105,0.0028355718928569917,709.0212044175147,24.036564261281285
34.55561532675225,104.66827309040491,0.003852835842097814,0.0008280121693355344,139.22360088084508
14.961226279043718,41.99714536849523,1.8071795213347957e-06,4.6192902289837985,56.95824299148788
48.00502236629004,10.60775347365238,0.005756300939961917,47600.77435846619,48.005022401609565
51.791865720974755,217.18931480394087,3.268053661994148e-06,0.08389638728907921,268.9811623954121
273.5199782846428,90.19614764516056,1.5933551852568804e-05,0.00048724640887979,363.71612592827387
52.92165240860362,23.945691953813647,3.720293628093335e-06,0.04969004860462829,76.86734434677855
73.24256368300418,266.5296194654097,0.0001826588366464621,87.09547012689285,74.29230361973698
133.18785454759455,20.885666169628305,0.00026024255768135665,0.48171052990865204,154.06825275335413
202.78940311226066,469.68822775259906,0.003683990448964788,0.1286585956134686,424.46560345166785
990.3272971577138,361.6715761421565,2.6878799885359926e-05,12.343168065738267,1233.2408616050475
22.393856187428742,16.774598453746595,3.7079174804032482e-06,1361.893446094069,36.14150780419611
29.983130485171078,23.426494925007216,0.0032941356661358666,0.0004867782283615291,53.40962439133894
33.22618899428879,10.644683397946592,1.6108716823934844e-05,12.948887814438896,43.86905226871084
39.09817954999376,51.90396487251485,2.5463334985307038e-05,189.21540350760083,58.95177358694869
27.29979656520992,11.305758706011348,0.005218559617273448,30.901163804932107,27.40281268265233
36.46087026051582,228.98415931463234,1.2349368416052773e-05,3583.0272364527405,36.69398322170366
51.898435413251214,11.41189928302164,0.006884329687033852,0.0644116665147035,63.299847388836206
832.7577459015548,117.9464930501109,0.0007513080792182591,0.00855518959726925,950.7017288611692
